Название продукта: Ежевика 9.2.2 3; Категория: 9.2.2 ЯГОДЫ ЛЕСНЫЕ; Вода: 88,00; Белки: 1,50; Жиры: 0,50; нжк: 0,00; Хол: 0,00; МДС: 4,40; Кр: 0,00; Углеводы: 4,40; ПВ: 2,90; OK: 2,00; Зола: 0,70; Na: 21,00; К: 208,00; Са: 30,00; Mg: 29,00; P: 32,00; Fe: 1,00; A: 0,00; Кар: 100,00; РЭ: 17,00; ТЭ: 1,20; B1: 0,01; В2: 0,05; РР: 0,40; НЭ: 0,60; С: 15,00; ЭЦ: 34,00; МНЖК: 0,45; ПНЖК: 0,00; Омега6: 0,00; Омега3: 0,00; Цинк, Zn: 146,00; Медь, Cu: 125,00; Марганец, Mn: 270,00; Сера, S: 10,00; Хлор, Cl: 11,00; Фтор, F: 11,00; Кобальт, Co: 3,00; Молибден, Mo: 12,00; Стронций, Sr: 0,00; Алюминий, Al: 0,00; Ванадий, V: 10,00; Титан, Ti: 0,00; Никель, Ni: 11,00; Олово, Sn: 0,00; Селен, Se: 0,00; Бор, B: 210,00; Хром, Cr: 3,00; Цирконий, Zr: 0,00; Йод, I: 5,00; Кремний, Si: 11,00; Рубидий, Rb: 100,00; Литий, Li: 0,00; В4 холин: 0,30; B5 пант: 0,43; B6 пирид: 0,07; B8(H) биот: 0,80; B9 фолаты мкг: 10,00; В12 кобал: 0,00; D (D2+D3) мкг: 0,00; K филлох мкг: 0,00; Валин: 75,00; Изолейцин: 75,00; Лейцин: 75,00; Лизин: 75,00; Метионин: 75,00; Треонин: 75,00; Триптофан: 75,00; Фенилаланин: 75,00; Аланин*: 75,00; Аргинин*: 75,00; Аспарагиновая кислота*: 75,00; Гистидин*: 75,00; Глицин*: 75,00; Глутаминовая кислота*: 75,00; Пролин*: 75,00; Серии*: 75,00; Тирозин*: 75,00; Цистин*: 75,00; Оксипролин*: 75,00; Алкоголь: 60,00; Кофеин: 0,50; Теобромин: 2,50; Нитраты: 20,00;
Название продукта: Земляника (садовая); Категория: 9.2.1 ЯГОДЫ САДОВЫЕ; Вода: 87,40; Белки: 0,80; Жиры: 0,40; нжк: 0,00; Хол: 0,00; МДС: 7,40; Кр: 0,10; Углеводы: 7,50; ПВ: 2,20; OK: 1,30; Зола: 0,40; Na: 18,00; К: 161,00; Са: 40,00; Mg: 18,00; P: 23,00; Fe: 1,20; A: 0,00; Кар: 30,00; РЭ: 5,00; ТЭ: 0,50; B1: 0,03; В2: 0,05; РР: 0,30; НЭ: 0,40; С: 60,00; ЭЦ: 41,00; МНЖК: 0,36; ПНЖК: 0,00; Омега6: 0,00; Омега3: 0,00; Цинк, Zn: 146,00; Медь, Cu: 125,00; Марганец, Mn: 270,00; Сера, S: 10,00; Хлор, Cl: 11,00; Фтор, F: 11,00; Кобальт, Co: 3,00; Молибден, Mo: 12,00; Стронций, Sr: 0,00; Алюминий, Al: 0,00; Ванадий, V: 10,00; Титан, Ti: 0,00; Никель, Ni: 11,00; Олово, Sn: 0,00; Селен, Se: 0,00; Бор, B: 210,00; Хром, Cr: 3,00; Цирконий, Zr: 0,00; Йод, I: 5,00; Кремний, Si: 11,00; Рубидий, Rb: 100,00; Литий, Li: 0,00; В4 холин: 0,30; B5 пант: 0,43; B6 пирид: 0,07; B8(H) биот: 0,80; B9 фолаты мкг: 10,00; В12 кобал: 0,00; D (D2+D3) мкг: 0,00; K филлох мкг: 0,00; Валин: 40,00; Изолейцин: 40,00; Лейцин: 40,00; Лизин: 40,00; Метионин: 40,00; Треонин: 40,00; Триптофан: 40,00; Фенилаланин: 40,00; Аланин*: 40,00; Аргинин*: 40,00; Аспарагиновая кислота*: 40,00; Гистидин*: 40,00; Глицин*: 40,00; Глутаминовая кислота*: 40,00; Пролин*: 40,00; Серии*: 40,00; Тирозин*: 40,00; Цистин*: 40,00; Оксипролин*: 40,00; Алкоголь: 25,00; Кофеин: 1,50; Теобромин: 2,50; Нитраты: 15,00;
Название продукта: Инжир; Категория: 9.1.3 ФРУКТЫ СУБТРОПИЧЕСКИЕ; Вода: 83,00; Белки: 0,70; Жиры: 0,20; нжк: 0,10; Хол: 0,00; МДС: 11,20; Кр: 0,80; Углеводы: 12,00; ПВ: 2,50; OK: 0,50; Зола: 1,10; Na: 18,00; К: 190,00; Са: 35,00; Mg: 17,00; P: 14,00; Fe: 3,20; A: 0,00; Кар: 50,00; РЭ: 8,00; ТЭ: 0,10; B1: 0,06; В2: 0,05; РР: 0,50; НЭ: 0,60; С: 2,00; ЭЦ: 54,00; МНЖК: 0,08; ПНЖК: 0,00; Омега6: 0,00; Омега3: 0,00; Цинк, Zn: 141,00; Медь, Cu: 85,00; Марганец, Mn: 130,00; Сера, S: 8,00; Хлор, Cl: 5,00; Фтор, F: 12,00; Кобальт, Co: 6,00; Молибден, Mo: 6,00; Стронций, Sr: 0,00; Алюминий, Al: 507,00; Ванадий, V: 15,00; Титан, Ti: 0,00; Никель, Ni: 13,00; Олово, Sn: 0,00; Селен, Se: 0,00; Бор, B: 153,00; Хром, Cr: 8,00; Цирконий, Zr: 0,00; Йод, I: 3,00; Кремний, Si: 7,00; Рубидий, Rb: 61,00; Литий, Li: 3,00; В4 холин: 0,30; B5 пант: 0,30; B6 пирид: 0,27; B8(H) биот: 0,40; B9 фолаты мкг: 9,00; В12 кобал: 0,00; D (D2+D3) мкг: 0,00; K филлох мкг: 0,00; Валин: 35,00; Изолейцин: 35,00; Лейцин: 35,00; Лизин: 35,00; Метионин: 35,00; Треонин: 35,00; Триптофан: 35,00; Фенилаланин: 35,00; Аланин*: 35,00; Аргинин*: 35,00; Аспарагиновая кислота*: 35,00; Гистидин*: 35,00; Глицин*: 35,00; Глутаминовая кислота*: 35,00; Пролин*: 35,00; Серии*: 35,00; Тирозин*: 35,00; Цистин*: 35,00; Оксипролин*: 35,00; Алкоголь: 5,00; Кофеин: 3,00; Теобромин: 2,50; Нитраты: 25,00;
Название продукта: Инжир сушеный; Категория: 9.1.3 ФРУКТЫ СУБТРОПИЧЕСКИЕ; Вода: 16,00; Белки: 3,10; Жиры: 0,80; нжк: 0,20; Хол: 0,00; МДС: 54,90; Кр: 3,00; Углеводы: 57,90; ПВ: 18,20; OK: 2,00; Зола: 2,00; Na: 11,00; К: 710,00; Са: 144,00; Mg: 59,00; P: 68,00; Fe: 0,30; A: 0,00; Кар: 78,00; РЭ: 13,00; ТЭ: 0,30; B1: 0,07; В2: 0,09; РР: 0,70; НЭ: 1,20; С: 0,00; ЭЦ: 257,00; МНЖК: 0,52; ПНЖК: 0,00; Омега6: 0,00; Омега3: 0,00; Цинк, Zn: 141,00; Медь, Cu: 85,00; Марганец, Mn: 130,00; Сера, S: 8,00; Хлор, Cl: 5,00; Фтор, F: 12,00; Кобальт, Co: 6,00; Молибден, Mo: 6,00; Стронций, Sr: 0,00; Алюминий, Al: 507,00; Ванадий, V: 15,00; Титан, Ti: 0,00; Никель, Ni: 13,00; Олово, Sn: 0,00; Селен, Se: 0,00; Бор, B: 153,00; Хром, Cr: 8,00; Цирконий, Zr: 0,00; Йод, I: 3,00; Кремний, Si: 7,00; Рубидий, Rb: 61,00; Литий, Li: 3,00; В4 холин: 0,30; B5 пант: 0,30; B6 пирид: 0,27; B8(H) биот: 0,40; B9 фолаты мкг: 9,00; В12 кобал: 0,00; D (D2+D3) мкг: 0,00; K филлох мкг: 0,00; Валин: 155,00; Изолейцин: 155,00; Лейцин: 155,00; Лизин: 155,00; Метионин: 155,00; Треонин: 155,00; Триптофан: 155,00; Фенилаланин: 155,00; Аланин*: 155,00; Аргинин*: 155,00; Аспарагиновая кислота*: 155,00; Гистидин*: 155,00; Глицин*: 155,00; Глутаминовая кислота*: 155,00; Пролин*: 155,00; Серии*: 155,00; Тирозин*: 155,00; Цистин*: 155,00; Оксипролин*: 155,00; Алкоголь: 15,00; Кофеин: 3,50; Теобромин: 4,50; Нитраты: 35,00;
Название продукта: Киви; Категория: 9.1.3 ФРУКТЫ СУБТРОПИЧЕСКИЕ; Вода: 83,80; Белки: 0,80; Жиры: 0,40; нжк: 0,10; Хол: 0,00; МДС: 7,80; Кр: 0,30; Углеводы: 8,10; ПВ: 3,80; OK: 2,50; Зола: 0,60; Na: 5,00; К: 300,00; Са: 40,00; Mg: 25,00; P: 34,00; Fe: 0,80; A: 0,00; Кар: 90,00; РЭ: 15,00; ТЭ: 0,30; B1: 0,02; В2: 0,04; РР: 0,40; НЭ: 0,50; С: 180,00; ЭЦ: 47,00; МНЖК: 0,26; ПНЖК: 0,00; Омега6: 0,00; Омега3: 0,00; Цинк, Zn: 141,00; Медь, Cu: 85,00; Марганец, Mn: 130,00; Сера, S: 8,00; Хлор, Cl: 5,00; Фтор, F: 12,00; Кобальт, Co: 6,00; Молибден, Mo: 6,00; Стронций, Sr: 0,00; Алюминий, Al: 507,00; Ванадий, V: 15,00; Титан, Ti: 0,00; Никель, Ni: 13,00; Олово, Sn: 0,00; Селен, Se: 0,00; Бор, B: 153,00; Хром, Cr: 8,00; Цирконий, Zr: 0,00; Йод, I: 3,00; Кремний, Si: 7,00; Рубидий, Rb: 61,00; Литий, Li: 3,00; В4 холин: 0,30; B5 пант: 0,30; B6 пирид: 0,27; B8(H) биот: 0,40; B9 фолаты мкг: 9,00; В12 кобал: 0,00; D (D2+D3) мкг: 0,00; K филлох мкг: 0,00; Валин: 40,00; Изолейцин: 40,00; Лейцин: 40,00; Лизин: 40,00; Метионин: 40,00; Треонин: 40,00; Триптофан: 40,00; Фенилаланин: 40,00; Аланин*: 40,00; Аргинин*: 40,00; Аспарагиновая кислота*: 40,00; Гистидин*: 40,00; Глицин*: 40,00; Глутаминовая кислота*: 40,00; Пролин*: 40,00; Серии*: 40,00; Тирозин*: 40,00; Цистин*: 40,00; Оксипролин*: 40,00; Алкоголь: 15,00; Кофеин: 1,00; Теобромин: 2,00; Нитраты: 20,00;
Название продукта: Киви подварка; Категория: 9.1.3 ФРУКТЫ СУБТРОПИЧЕСКИЕ; Вода: 36,90; Белки: 0,40; Жиры: 0,20; нжк: 0,00; Хол: 0,00; МДС: 58,70; Кр: 0,20; Углеводы: 58,90; ПВ: 2,00; OK: 1,30; Зола: 0,30; Na: 3,00; К: 148,00; Са: 21,00; Mg: 13,00; P: 16,00; Fe: 0,50; A: 0,00; Кар: 48,00; РЭ: 8,00; ТЭ: 0,20; B1: 0,01; В2: 0,02; РР: 0,20; НЭ: 0,20; С: 46,00; ЭЦ: 243,00; МНЖК: 0,18; ПНЖК: 0,00; Омега6: 0,00; Омега3: 0,00; Цинк, Zn: 141,00; Медь, Cu: 85,00; Марганец, Mn: 130,00; Сера, S: 8,00; Хлор, Cl: 5,00; Фтор, F: 12,00; Кобальт, Co: 6,00; Молибден, Mo: 6,00; Стронций, Sr: 0,00; Алюминий, Al: 507,00; Ванадий, V: 15,00; Титан, Ti: 0,00; Никель, Ni: 13,00; Олово, Sn: 0,00; Селен, Se: 0,00; Бор, B: 153,00; Хром, Cr: 8,00; Цирконий, Zr: 0,00; Йод, I: 3,00; Кремний, Si: 7,00; Рубидий, Rb: 61,00; Литий, Li: 3,00; В4 холин: 0,30; B5 пант: 0,30; B6 пирид: 0,27; B8(H) биот: 0,40; B9 фолаты мкг: 9,00; В12 кобал: 0,00; D (D2+D3) мкг: 0,00; K филлох мкг: 0,00; Валин: 20,00; Изолейцин: 20,00; Лейцин: 20,00; Лизин: 20,00; Метионин: 20,00; Треонин: 20,00; Триптофан: 20,00; Фенилаланин: 20,00; Аланин*: 20,00; Аргинин*: 20,00; Аспарагиновая кислота*: 20,00; Гистидин*: 20,00; Глицин*: 20,00; Глутаминовая кислота*: 20,00; Пролин*: 20,00; Серии*: 20,00; Тирозин*: 20,00; Цистин*: 20,00; Оксипролин*: 20,00; Алкоголь: 10,00; Кофеин: 0,50; Теобромин: 1,00; Нитраты: 10,00;
Название продукта: Киви пюре; Категория: 9.1.3 ФРУКТЫ СУБТРОПИЧЕСКИЕ; Вода: 83,40; Белки: 0,80; Жиры: 0,40; нжк: 0,10; Хол: 0,00; МДС: 7,90; Кр: 0,30; Углеводы: 8,20; ПВ: 4,00; OK: 2,50; Зола: 0,70; Na: 5,00; К: 303,00; Са: 41,00; Mg: 24,00; P: 33,00; Fe: 0,80; A: 0,00; Кар: 100,00; РЭ: 17,00; ТЭ: 0,30; B1: 0,02; В2: 0,03; РР: 0,40; НЭ: 0,50; С: 100,00; ЭЦ: 47,00; МНЖК: 0,26; ПНЖК: 0,00; Омега6: 0,00; Омега3: 0,00; Цинк, Zn: 141,00; Медь, Cu: 85,00; Марганец, Mn: 130,00; Сера, S: 8,00; Хлор, Cl: 5,00; Фтор, F: 12,00; Кобальт, Co: 6,00; Молибден, Mo: 6,00; Стронций, Sr: 0,00; Алюминий, Al: 507,00; Ванадий, V: 15,00; Титан, Ti: 0,00; Никель, Ni: 13,00; Олово, Sn: 0,00; Селен, Se: 0,00; Бор, B: 153,00; Хром, Cr: 8,00; Цирконий, Zr: 0,00; Йод, I: 3,00; Кремний, Si: 7,00; Рубидий, Rb: 61,00; Литий, Li: 3,00; В4 холин: 0,30; B5 пант: 0,30; B6 пирид: 0,27; B8(H) биот: 0,40; B9 фолаты мкг: 9,00; В12 кобал: 0,00; D (D2+D3) мкг: 0,00; K филлох мкг: 0,00; Валин: 40,00; Изолейцин: 40,00; Лейцин: 40,00; Лизин: 40,00; Метионин: 40,00; Треонин: 40,00; Триптофан: 40,00; Фенилаланин: 40,00; Аланин*: 40,00; Аргинин*: 40,00; Аспарагиновая кислота*: 40,00; Гистидин*: 40,00; Глицин*: 40,00; Глутаминовая кислота*: 40,00; Пролин*: 40,00; Серии*: 40,00; Тирозин*: 40,00; Цистин*: 40,00; Оксипролин*: 40,00; Алкоголь: 15,00; Кофеин: 1,00; Теобромин: 1,50; Нитраты: 20,00;
Название продукта: Клюква; Категория: 9.2.2 ЯГОДЫ ЛЕСНЫЕ; Вода: 88,90; Белки: 0,50; Жиры: 0,20; нжк: 0,00; Хол: 0,00; МДС: 3,70; Кр: 0,00; Углеводы: 3,70; ПВ: 3,30; OK: 3,10; Зола: 0,30; Na: 1,00; К: 119,00; Са: 14,00; Mg: 15,00; P: 11,00; Fe: 0,60; A: 0,00; Кар: 0,00; РЭ: 0,00; ТЭ: 1,00; B1: 0,02; В2: 0,02; РР: 0,20; НЭ: 0,30; С: 15,00; ЭЦ: 28,00; МНЖК: 0,18; ПНЖК: 0,00; Омега6: 0,00; Омега3: 0,00; Цинк, Zn: 146,00; Медь, Cu: 125,00; Марганец, Mn: 270,00; Сера, S: 10,00; Хлор, Cl: 11,00; Фтор, F: 11,00; Кобальт, Co: 3,00; Молибден, Mo: 12,00; Стронций, Sr: 0,00; Алюминий, Al: 0,00; Ванадий, V: 10,00; Титан, Ti: 0,00; Никель, Ni: 11,00; Олово, Sn: 0,00; Селен, Se: 0,00; Бор, B: 210,00; Хром, Cr: 3,00; Цирконий, Zr: 0,00; Йод, I: 5,00; Кремний, Si: 11,00; Рубидий, Rb: 100,00; Литий, Li: 0,00; В4 холин: 0,30; B5 пант: 0,43; B6 пирид: 0,07; B8(H) биот: 0,80; B9 фолаты мкг: 10,00; В12 кобал: 0,00; D (D2+D3) мкг: 0,00; K филлох мкг: 0,00; Валин: 25,00; Изолейцин: 25,00; Лейцин: 25,00; Лизин: 25,00; Метионин: 25,00; Треонин: 25,00; Триптофан: 25,00; Фенилаланин: 25,00; Аланин*: 25,00; Аргинин*: 25,00; Аспарагиновая кислота*: 25,00; Гистидин*: 25,00; Глицин*: 25,00; Глутаминовая кислота*: 25,00; Пролин*: 25,00; Серии*: 25,00; Тирозин*: 25,00; Цистин*: 25,00; Оксипролин*: 25,00; Алкоголь: 50,00; Кофеин: 1,00; Теобромин: 1,00; Нитраты: 10,00;
Название продукта: Крыжовник; Категория: 9.2.1 ЯГОДЫ САДОВЫЕ; Вода: 84,70; Белки: 0,70; Жиры: 0,20; нжк: 0,00; Хол: 0,00; МДС: 9,10; Кр: 0,00; Углеводы: 9,10; ПВ: 3,40; OK: 1,30; Зола: 0,60; Na: 23,00; К: 260,00; Са: 22,00; Mg: 9,00; P: 28,00; Fe: 0,80; A: 0,00; Кар: 200,00; РЭ: 33,00; ТЭ: 0,50; B1: 0,01; В2: 0,02; РР: 0,30; НЭ: 0,40; С: 30,00; ЭЦ: 45,00; МНЖК: 0,18; ПНЖК: 0,00; Омега6: 0,00; Омега3: 0,00; Цинк, Zn: 146,00; Медь, Cu: 125,00; Марганец, Mn: 270,00; Сера, S: 10,00; Хлор, Cl: 11,00; Фтор, F: 11,00; Кобальт, Co: 3,00; Молибден, Mo: 12,00; Стронций, Sr: 0,00; Алюминий, Al: 0,00; Ванадий, V: 10,00; Титан, Ti: 0,00; Никель, Ni: 11,00; Олово, Sn: 0,00; Селен, Se: 0,00; Бор, B: 210,00; Хром, Cr: 3,00; Цирконий, Zr: 0,00; Йод, I: 5,00; Кремний, Si: 11,00; Рубидий, Rb: 100,00; Литий, Li: 0,00; В4 холин: 0,30; B5 пант: 0,43; B6 пирид: 0,07; B8(H) биот: 0,80; B9 фолаты мкг: 10,00; В12 кобал: 0,00; D (D2+D3) мкг: 0,00; K филлох мкг: 0,00; Валин: 35,00; Изолейцин: 35,00; Лейцин: 35,00; Лизин: 35,00; Метионин: 35,00; Треонин: 35,00; Триптофан: 35,00; Фенилаланин: 35,00; Аланин*: 35,00; Аргинин*: 35,00; Аспарагиновая кислота*: 35,00; Гистидин*: 35,00; Глицин*: 35,00; Глутаминовая кислота*: 35,00; Пролин*: 35,00; Серии*: 35,00; Тирозин*: 35,00; Цистин*: 35,00; Оксипролин*: 35,00; Алкоголь: 25,00; Кофеин: 0,50; Теобромин: 1,00; Нитраты: 15,00;
Название продукта: Лимон; Категория: 9.1.4 ФРУКТЫ ЦИТРУСОВЫЕ; Вода: 87,80; Белки: 0,90; Жиры: 0,10; нжк: 0,00; Хол: 0,00; МДС: 3,00; Кр: 0,00; Углеводы: 3,00; ПВ: 2,00; OK: 5,70; Зола: 0,50; Na: 11,00; К: 163,00; Са: 40,00; Mg: 12,00; P: 22,00; Fe: 0,60; A: 0,00; Кар: 10,00; РЭ: 2,00; ТЭ: 0,20; B1: 0,04; В2: 0,02; РР: 0,10; НЭ: 0,20; С: 40,00; ЭЦ: 34,00; МНЖК: 0,09; ПНЖК: 0,00; Омега6: 0,00; Омега3: 0,00; Цинк, Zn: 141,00; Медь, Cu: 85,00; Марганец, Mn: 130,00; Сера, S: 8,00; Хлор, Cl: 5,00; Фтор, F: 12,00; Кобальт, Co: 6,00; Молибден, Mo: 6,00; Стронций, Sr: 0,00; Алюминий, Al: 507,00; Ванадий, V: 15,00; Титан, Ti: 0,00; Никель, Ni: 13,00; Олово, Sn: 0,00; Селен, Se: 0,00; Бор, B: 153,00; Хром, Cr: 8,00; Цирконий, Zr: 0,00; Йод, I: 3,00; Кремний, Si: 7,00; Рубидий, Rb: 61,00; Литий, Li: 3,00; В4 холин: 0,30; B5 пант: 0,30; B6 пирид: 0,27; B8(H) биот: 0,40; B9 фолаты мкг: 9,00; В12 кобал: 0,00; D (D2+D3) мкг: 0,00; K филлох мкг: 0,00; Валин: 45,00; Изолейцин: 45,00; Лейцин: 45,00; Лизин: 45,00; Метионин: 45,00; Треонин: 45,00; Триптофан: 45,00; Фенилаланин: 45,00; Аланин*: 45,00; Аргинин*: 45,00; Аспарагиновая кислота*: 45,00; Гистидин*: 45,00; Глицин*: 45,00; Глутаминовая кислота*: 45,00; Пролин*: 45,00; Серии*: 45,00; Тирозин*: 45,00; Цистин*: 45,00; Оксипролин*: 45,00; Алкоголь: 10,00; Кофеин: 2,00; Теобромин: 1,00; Нитраты: 5,00;
Название продукта: Лимон с сахаром по 2-116 (1063); Категория: 9.1.4 ФРУКТЫ ЦИТРУСОВЫЕ; Вода: 55,40; Белки: 0,60; Жиры: 0,10; нжк: 0,00; Хол: 0,00; МДС: 38,70; Кр: 0,00; Углеводы: 38,70; ПВ: 1,30; OK: 3,60; Зола: 0,30; Na: 7,00; К: 105,00; Са: 26,00; Mg: 8,00; P: 14,00; Fe: 0,50; A: 0,00; Кар: 0,00; РЭ: 0,00; ТЭ: 0,10; B1: 0,03; В2: 0,01; РР: 0,10; НЭ: 0,20; С: 22,00; ЭЦ: 169,00; МНЖК: 0,09; ПНЖК: 0,00; Омега6: 0,00; Омега3: 0,00; Цинк, Zn: 141,00; Медь, Cu: 85,00; Марганец, Mn: 130,00; Сера, S: 8,00; Хлор, Cl: 5,00; Фтор, F: 12,00; Кобальт, Co: 6,00; Молибден, Mo: 6,00; Стронций, Sr: 0,00; Алюминий, Al: 507,00; Ванадий, V: 15,00; Титан, Ti: 0,00; Никель, Ni: 13,00; Олово, Sn: 0,00; Селен, Se: 0,00; Бор, B: 153,00; Хром, Cr: 8,00; Цирконий, Zr: 0,00; Йод, I: 3,00; Кремний, Si: 7,00; Рубидий, Rb: 61,00; Литий, Li: 3,00; В4 холин: 0,30; B5 пант: 0,30; B6 пирид: 0,27; B8(H) биот: 0,40; B9 фолаты мкг: 9,00; В12 кобал: 0,00; D (D2+D3) мкг: 0,00; K филлох мкг: 0,00; Валин: 30,00; Изолейцин: 30,00; Лейцин: 30,00; Лизин: 30,00; Метионин: 30,00; Треонин: 30,00; Триптофан: 30,00; Фенилаланин: 30,00; Аланин*: 30,00; Аргинин*: 30,00; Аспарагиновая кислота*: 30,00; Гистидин*: 30,00; Глицин*: 30,00; Глутаминовая кислота*: 30,00; Пролин*: 30,00; Серии*: 30,00; Тирозин*: 30,00; Цистин*: 30,00; Оксипролин*: 30,00; Алкоголь: 5,00; Кофеин: 1,50; Теобромин: 0,50; Нитраты: 5,00;
Название продукта: Малина; Категория: 9.2.1 ЯГОДЫ САДОВЫЕ; Вода: 84,70; Белки: 0,80; Жиры: 0,50; нжк: 0,10; Хол: 0,00; МДС: 8,30; Кр: 0,00; Углеводы: 8,30; ПВ: 3,70; OK: 1,50; Зола: 0,50; Na: 10,00; К: 224,00; Са: 40,00; Mg: 22,00; P: 37,00; Fe: 1,20; A: 0,00; Кар: 200,00; РЭ: 33,00; ТЭ: 0,60; B1: 0,02; В2: 0,05; РР: 0,60; НЭ: 0,70; С: 25,00; ЭЦ: 46,00; МНЖК: 0,35; ПНЖК: 0,00; Омега6: 0,00; Омега3: 0,00; Цинк, Zn: 146,00; Медь, Cu: 125,00; Марганец, Mn: 270,00; Сера, S: 10,00; Хлор, Cl: 11,00; Фтор, F: 11,00; Кобальт, Co: 3,00; Молибден, Mo: 12,00; Стронций, Sr: 0,00; Алюминий, Al: 0,00; Ванадий, V: 10,00; Титан, Ti: 0,00; Никель, Ni: 11,00; Олово, Sn: 0,00; Селен, Se: 0,00; Бор, B: 210,00; Хром, Cr: 3,00; Цирконий, Zr: 0,00; Йод, I: 5,00; Кремний, Si: 11,00; Рубидий, Rb: 100,00; Литий, Li: 0,00; В4 холин: 0,30; B5 пант: 0,43; B6 пирид: 0,07; B8(H) биот: 0,80; B9 фолаты мкг: 10,00; В12 кобал: 0,00; D (D2+D3) мкг: 0,00; K филлох мкг: 0,00; Валин: 40,00; Изолейцин: 40,00; Лейцин: 40,00; Лизин: 40,00; Метионин: 40,00; Треонин: 40,00; Триптофан: 40,00; Фенилаланин: 40,00; Аланин*: 40,00; Аргинин*: 40,00; Аспарагиновая кислота*: 40,00; Гистидин*: 40,00; Глицин*: 40,00; Глутаминовая кислота*: 40,00; Пролин*: 40,00; Серии*: 40,00; Тирозин*: 40,00; Цистин*: 40,00; Оксипролин*: 40,00; Алкоголь: 30,00; Кофеин: 1,00; Теобромин: 2,50; Нитраты: 30,00;
Название продукта: Малина с молоком по 2-116 (1066); Категория: 9.2.1 ЯГОДЫ САДОВЫЕ; Вода: 80,90; Белки: 1,80; Жиры: 1,80; нжк: 1,00; Хол: 5,00; МДС: 12,70; Кр: 0,00; Углеводы: 12,70; ПВ: 1,50; OK: 0,70; Зола: 0,60; Na: 30,00; К: 166,00; Са: 79,00; Mg: 16,00; P: 62,00; Fe: 0,50; A: 10,00; Кар: 80,00; РЭ: 23,00; ТЭ: 0,20; B1: 0,02; В2: 0,10; РР: 0,30; НЭ: 0,70; С: 9,00; ЭЦ: 76,00; МНЖК: 0,62; ПНЖК: 0,00; Омега6: 0,00; Омега3: 0,00; Цинк, Zn: 146,00; Медь, Cu: 125,00; Марганец, Mn: 270,00; Сера, S: 10,00; Хлор, Cl: 11,00; Фтор, F: 11,00; Кобальт, Co: 3,00; Молибден, Mo: 12,00; Стронций, Sr: 0,00; Алюминий, Al: 0,00; Ванадий, V: 10,00; Титан, Ti: 0,00; Никель, Ni: 11,00; Олово, Sn: 0,00; Селен, Se: 0,00; Бор, B: 210,00; Хром, Cr: 3,00; Цирконий, Zr: 0,00; Йод, I: 5,00; Кремний, Si: 11,00; Рубидий, Rb: 100,00; Литий, Li: 0,00; В4 холин: 0,30; B5 пант: 0,43; B6 пирид: 0,07; B8(H) биот: 0,80; B9 фолаты мкг: 10,00; В12 кобал: 0,00; D (D2+D3) мкг: 0,00; K филлох мкг: 0,00; Валин: 90,00; Изолейцин: 90,00; Лейцин: 90,00; Лизин: 90,00; Метионин: 90,00; Треонин: 90,00; Триптофан: 90,00; Фенилаланин: 90,00; Аланин*: 90,00; Аргинин*: 90,00; Аспарагиновая кислота*: 90,00; Гистидин*: 90,00; Глицин*: 90,00; Глутаминовая кислота*: 90,00; Пролин*: 90,00; Серии*: 90,00; Тирозин*: 90,00; Цистин*: 90,00; Оксипролин*: 90,00; Алкоголь: 10,00; Кофеин: 1,00; Теобромин: 5,00; Нитраты: 15,00;
Название продукта: Мандарин; Категория: 9.1.4 ФРУКТЫ ЦИТРУСОВЫЕ; Вода: 88,00; Белки: 0,80; Жиры: 0,20; нжк: 0,00; Хол: 0,00; МДС: 7,50; Кр: 0,00; Углеводы: 7,50; ПВ: 1,90; OK: 1,10; Зола: 0,50; Na: 12,00; К: 155,00; Са: 35,00; Mg: 11,00; P: 17,00; Fe: 0,10; A: 0,00; Кар: 60,00; РЭ: 10,00; ТЭ: 0,20; B1: 0,06; В2: 0,03; РР: 0,20; НЭ: 0,30; С: 38,00; ЭЦ: 38,00; МНЖК: 0,18; ПНЖК: 0,00; Омега6: 0,00; Омега3: 0,00; Цинк, Zn: 141,00; Медь, Cu: 85,00; Марганец, Mn: 130,00; Сера, S: 8,00; Хлор, Cl: 5,00; Фтор, F: 12,00; Кобальт, Co: 6,00; Молибден, Mo: 6,00; Стронций, Sr: 0,00; Алюминий, Al: 507,00; Ванадий, V: 15,00; Титан, Ti: 0,00; Никель, Ni: 13,00; Олово, Sn: 0,00; Селен, Se: 0,00; Бор, B: 153,00; Хром, Cr: 8,00; Цирконий, Zr: 0,00; Йод, I: 3,00; Кремний, Si: 7,00; Рубидий, Rb: 61,00; Литий, Li: 3,00; В4 холин: 0,30; B5 пант: 0,30; B6 пирид: 0,27; B8(H) биот: 0,40; B9 фолаты мкг: 9,00; В12 кобал: 0,00; D (D2+D3) мкг: 0,00; K филлох мкг: 0,00; Валин: 40,00; Изолейцин: 40,00; Лейцин: 40,00; Лизин: 40,00; Метионин: 40,00; Треонин: 40,00; Триптофан: 40,00; Фенилаланин: 40,00; Аланин*: 40,00; Аргинин*: 40,00; Аспарагиновая кислота*: 40,00; Гистидин*: 40,00; Глицин*: 40,00; Глутаминовая кислота*: 40,00; Пролин*: 40,00; Серии*: 40,00; Тирозин*: 40,00; Цистин*: 40,00; Оксипролин*: 40,00; Алкоголь: 10,00; Кофеин: 3,00; Теобромин: 1,50; Нитраты: 10,00;
